transaction_id,customer_id,merchant_id,amount,transaction_time,Day,is_fraudulent,card_type,Category Risk,Risk,location,purchase_category,purchase risk,customer_age,Age group,transaction_description,score
8230,1009,2099,716.46,1/1/2023 2:17,1,0,Visa,Non-suspicious,99,City-34,Travel,Low,26,21-30,Purchase at Merchant-2099,Low Risk
3355,1056,2080,715.39,1/1/2023 0:55,1,0,American Express,Non-suspicious,88,City-48,Online Shopping,Low,22,21-30,Purchase at Merchant-2080,Low Risk
8740,1083,2053,715.32,1/1/2023 2:25,1,1,American Express,Non-suspicious,111,City-26,Online Shopping,high,18,0-20,Purchase at Merchant-2053,Low Risk
788,1055,2046,712.1,1/1/2023 0:13,1,0,Visa,Non-suspicious,90,City-2,Travel,Low,29,21-30,Purchase at Merchant-2046,Low Risk
6465,1075,2041,710.08,1/1/2023 1:47,1,0,Visa,Non-suspicious,91,City-45,Gas Station,Low,38,31-40,Purchase at Merchant-2041,Low Risk
2826,1069,2001,705.24,1/1/2023 0:47,1,0,MasterCard,Non-suspicious,109,City-12,Retail,Low,65,50+,Purchase at Merchant-2001,Low Risk
236,1094,2034,705.07,1/1/2023 0:03,1,1,MasterCard,Non-suspicious,102,City-47,Online Shopping,high,55,50+,Purchase at Merchant-2034,Low Risk
6766,1027,2079,703.74,1/1/2023 1:52,1,0,Visa,Non-suspicious,85,City-31,Travel,Low,31,31-40,Purchase at Merchant-2079,Low Risk
8757,1067,2029,703.71,1/1/2023 2:25,1,1,Discover,Non-suspicious,98,City-25,Restaurant,high,41,40-50,Purchase at Merchant-2029,Low Risk
9015,1056,2079,700.94,1/1/2023 2:30,1,1,Visa,Non-suspicious,88,City-35,Travel,high,39,31-40,Purchase at Merchant-2079,Low Risk
3784,1087,2051,700.54,1/1/2023 1:03,1,0,Discover,Non-suspicious,111,City-31,Retail,Low,31,31-40,Purchase at Merchant-2051,Low Risk
554,1077,2088,700.31,1/1/2023 0:09,1,0,Visa,Non-suspicious,100,City-27,Online Shopping,Low,23,21-30,Purchase at Merchant-2088,Low Risk
5231,1029,2016,697.16,1/1/2023 1:27,1,1,Visa,Non-suspicious,106,City-44,Online Shopping,high,56,50+,Purchase at Merchant-2016,Low Risk
4160,1034,2013,696.52,1/1/2023 1:09,1,0,American Express,Non-suspicious,100,City-36,Online Shopping,Low,25,21-30,Purchase at Merchant-2013,Low Risk
8979,1008,2015,696.42,1/1/2023 2:29,1,0,MasterCard,Non-suspicious,91,City-3,Travel,Low,21,21-30,Purchase at Merchant-2015,Low Risk
6023,1075,2088,695.79,1/1/2023 1:40,1,1,Visa,Non-suspicious,91,City-5,Online Shopping,high,24,21-30,Purchase at Merchant-2088,Low Risk
6793,1057,2025,695.75,1/1/2023 1:53,1,0,Visa,Non-suspicious,103,City-31,Restaurant,Low,40,31-40,Purchase at Merchant-2025,Low Risk
6708,1046,2031,693.45,1/1/2023 1:51,1,0,MasterCard,Non-suspicious,93,City-32,Online Shopping,Low,44,40-50,Purchase at Merchant-2031,Low Risk
6507,1062,2040,693.34,1/1/2023 1:48,1,1,American Express,Non-suspicious,93,City-36,Travel,high,33,31-40,Purchase at Merchant-2040,Low Risk
3468,1049,2063,690.82,1/1/2023 0:57,1,0,American Express,Non-suspicious,111,City-37,Restaurant,Low,32,31-40,Purchase at Merchant-2063,Low Risk
5347,1043,2053,690.33,1/1/2023 1:29,1,0,MasterCard,Non-suspicious,96,City-5,Online Shopping,Low,37,31-40,Purchase at Merchant-2053,Low Risk
269,1066,2017,688.94,1/1/2023 0:04,1,1,Discover,Non-suspicious,84,City-22,Retail,high,41,40-50,Purchase at Merchant-2017,Low Risk
8627,1063,2084,687.84,1/1/2023 2:23,1,0,American Express,Non-suspicious,111,City-42,Travel,Low,69,50+,Purchase at Merchant-2084,Low Risk
6393,1050,2049,687.52,1/1/2023 1:46,1,1,Visa,Non-suspicious,102,City-4,Travel,high,55,50+,Purchase at Merchant-2049,Low Risk
3248,1060,2046,687.43,1/1/2023 0:54,1,1,American Express,Non-suspicious,89,City-24,Groceries,high,43,40-50,Purchase at Merchant-2046,Low Risk
1026,1007,2014,686.88,1/1/2023 0:17,1,0,MasterCard,Non-suspicious,103,City-14,Groceries,Low,40,31-40,Purchase at Merchant-2014,Low Risk
4441,1039,2002,684.58,1/1/2023 1:14,1,0,MasterCard,Non-suspicious,115,City-30,Retail,Low,18,0-20,Purchase at Merchant-2002,Low Risk
8908,1083,2081,683.25,1/1/2023 2:28,1,0,American Express,Non-suspicious,111,City-45,Online Shopping,Low,59,50+,Purchase at Merchant-2081,Low Risk
3654,1079,2057,682.65,1/1/2023 1:00,1,1,Discover,Non-suspicious,115,City-26,Gas Station,high,20,0-20,Purchase at Merchant-2057,Low Risk
4985,1036,2084,682.25,1/1/2023 1:23,1,1,MasterCard,Non-suspicious,100,City-13,Gas Station,high,55,50+,Purchase at Merchant-2084,Low Risk
3761,1024,2094,682.04,1/1/2023 1:02,1,0,Discover,Non-suspicious,89,City-35,Gas Station,Low,22,21-30,Purchase at Merchant-2094,Low Risk
7436,1097,2042,681.68,1/1/2023 2:03,1,0,Visa,Non-suspicious,95,City-9,Gas Station,Low,45,40-50,Purchase at Merchant-2042,Low Risk
4473,1009,2049,681.02,1/1/2023 1:14,1,0,MasterCard,Non-suspicious,99,City-26,Restaurant,Low,56,50+,Purchase at Merchant-2049,Low Risk
2395,1032,2082,680.91,1/1/2023 0:39,1,0,Discover,Non-suspicious,98,City-38,Groceries,Low,41,40-50,Purchase at Merchant-2082,Low Risk
500,1053,2056,679.55,1/1/2023 0:08,1,1,Visa,Non-suspicious,101,City-25,Groceries,high,38,31-40,Purchase at Merchant-2056,Low Risk
3311,1008,2006,679.29,1/1/2023 0:55,1,0,MasterCard,Non-suspicious,91,City-38,Gas Station,Low,60,50+,Purchase at Merchant-2006,Low Risk
3789,1011,2019,678.94,1/1/2023 1:03,1,1,MasterCard,Non-suspicious,100,City-3,Online Shopping,high,56,50+,Purchase at Merchant-2019,Low Risk
605,1096,2024,678.72,1/1/2023 0:10,1,1,Visa,Non-suspicious,98,City-14,Retail,high,45,40-50,Purchase at Merchant-2024,Low Risk
152,1081,2011,678.59,1/1/2023 0:02,1,0,American Express,Non-suspicious,97,City-45,Travel,Low,57,50+,Purchase at Merchant-2011,Low Risk
911,1097,2074,677.12,1/1/2023 0:15,1,0,MasterCard,Non-suspicious,95,City-7,Retail,Low,41,40-50,Purchase at Merchant-2074,Low Risk
9084,1038,2041,676.27,1/1/2023 2:31,1,1,Visa,Non-suspicious,98,City-44,Travel,high,28,21-30,Purchase at Merchant-2041,Low Risk
767,1063,2096,674.8,1/1/2023 0:12,1,0,Discover,Non-suspicious,111,City-8,Retail,Low,37,31-40,Purchase at Merchant-2096,Low Risk
8214,1010,2072,674.32,1/1/2023 2:16,1,1,Discover,Non-suspicious,101,City-31,Restaurant,high,19,0-20,Purchase at Merchant-2072,Low Risk
9492,1039,2051,674.18,1/1/2023 2:38,1,1,American Express,Non-suspicious,115,City-50,Gas Station,high,56,50+,Purchase at Merchant-2051,Low Risk
9988,1060,2087,673.63,1/1/2023 2:46,0:00,0,American Express,Non-suspicious,89,City-25,Groceries,Low,26,21-30,Purchase at Merchant-2087,Low Risk
9701,1019,2080,672.69,1/1/2023 2:41,1,0,MasterCard,Non-suspicious,97,City-2,Gas Station,Low,62,50+,Purchase at Merchant-2080,Low Risk
9184,1038,2012,672.43,1/1/2023 2:33,1,0,Visa,Non-suspicious,98,City-15,Restaurant,Low,18,0-20,Purchase at Merchant-2012,Low Risk
7067,1060,2022,672.27,1/1/2023 1:57,1,1,Visa,Non-suspicious,89,City-29,Online Shopping,high,48,40-50,Purchase at Merchant-2022,Low Risk
2347,1046,2027,671.56,1/1/2023 0:39,1,1,Discover,Non-suspicious,93,City-18,Gas Station,high,33,31-40,Purchase at Merchant-2027,Low Risk
9020,1074,2057,671.47,1/1/2023 2:30,1,1,American Express,Non-suspicious,126,City-14,Online Shopping,high,50,40-50,Purchase at Merchant-2057,Low Risk
9533,1017,2073,670.39,1/1/2023 2:38,1,1,Visa,Non-suspicious,100,City-45,Travel,high,30,21-30,Purchase at Merchant-2073,Low Risk
4507,1083,2029,669.73,1/1/2023 1:15,1,1,Visa,Non-suspicious,111,City-29,Travel,high,53,50+,Purchase at Merchant-2029,Low Risk
2557,1008,2033,669.51,1/1/2023 0:42,1,0,Visa,Non-suspicious,91,City-45,Restaurant,Low,25,21-30,Purchase at Merchant-2033,Low Risk
1381,1060,2051,669.16,1/1/2023 0:23,1,1,MasterCard,Non-suspicious,89,City-28,Retail,high,49,40-50,Purchase at Merchant-2051,Low Risk
7101,1068,2034,668.92,1/1/2023 1:58,1,0,Visa,Non-suspicious,96,City-44,Groceries,Low,24,21-30,Purchase at Merchant-2034,Low Risk
4089,1079,2060,668.45,1/1/2023 1:08,1,0,American Express,Non-suspicious,115,City-48,Travel,Low,41,40-50,Purchase at Merchant-2060,Low Risk
4818,1013,2088,666.47,1/1/2023 1:20,1,0,Visa,Non-suspicious,99,City-16,Travel,Low,58,50+,Purchase at Merchant-2088,Low Risk
8342,1058,2084,666.23,1/1/2023 2:19,1,1,Discover,Non-suspicious,105,City-15,Gas Station,high,23,21-30,Purchase at Merchant-2084,Low Risk
7492,1003,2033,665.01,1/1/2023 2:04,1,1,Visa,Non-suspicious,81,City-41,Retail,high,19,0-20,Purchase at Merchant-2033,Low Risk
3516,1012,2053,662.68,1/1/2023 0:58,1,0,Discover,Non-suspicious,114,City-50,Groceries,Low,37,31-40,Purchase at Merchant-2053,Low Risk
379,1077,2057,660.93,1/1/2023 0:06,1,0,MasterCard,Non-suspicious,100,City-40,Gas Station,Low,62,50+,Purchase at Merchant-2057,Low Risk
3283,1030,2094,660.54,1/1/2023 0:54,1,1,Visa,Non-suspicious,87,City-47,Restaurant,high,23,21-30,Purchase at Merchant-2094,Low Risk
6918,1017,2004,657.08,1/1/2023 1:55,1,1,American Express,Non-suspicious,100,City-25,Groceries,high,24,21-30,Purchase at Merchant-2004,Low Risk
873,1055,2086,656.3,1/1/2023 0:14,1,1,Discover,Non-suspicious,90,City-42,Retail,high,56,50+,Purchase at Merchant-2086,Low Risk
7174,1050,2083,655.93,1/1/2023 1:59,1,0,MasterCard,Non-suspicious,102,City-38,Travel,Low,45,40-50,Purchase at Merchant-2083,Low Risk
5549,1098,2100,651.68,1/1/2023 1:32,1,0,American Express,Non-suspicious,104,City-10,Groceries,Low,55,50+,Purchase at Merchant-2100,Low Risk
8896,1007,2005,651.5,1/1/2023 2:28,1,0,American Express,Non-suspicious,103,City-35,Travel,Low,45,40-50,Purchase at Merchant-2005,Low Risk
5205,1017,2049,650.24,1/1/2023 1:26,1,0,Discover,Non-suspicious,100,City-1,Restaurant,Low,20,0-20,Purchase at Merchant-2049,Low Risk
3236,1032,2082,650.1,1/1/2023 0:53,1,0,American Express,Non-suspicious,98,City-42,Restaurant,Low,68,50+,Purchase at Merchant-2082,Low Risk
9291,1074,2058,648.28,1/1/2023 2:34,1,1,Visa,Non-suspicious,126,City-31,Retail,high,68,50+,Purchase at Merchant-2058,Low Risk
9392,1072,2006,645.78,1/1/2023 2:36,1,1,Discover,Non-suspicious,103,City-27,Travel,high,21,21-30,Purchase at Merchant-2006,Low Risk
8496,1061,2048,644.6,1/1/2023 2:21,1,0,MasterCard,Non-suspicious,115,City-1,Gas Station,Low,27,21-30,Purchase at Merchant-2048,Low Risk
8995,1022,2010,644.59,1/1/2023 2:29,1,0,MasterCard,Non-suspicious,93,City-18,Retail,Low,50,40-50,Purchase at Merchant-2010,Low Risk
7970,1027,2071,644.46,1/1/2023 2:12,1,0,American Express,Non-suspicious,85,City-4,Restaurant,Low,62,50+,Purchase at Merchant-2071,Low Risk
1406,1062,2057,643.7,1/1/2023 0:23,1,0,Visa,Non-suspicious,93,City-4,Gas Station,Low,60,50+,Purchase at Merchant-2057,Low Risk
1770,1024,2055,642.05,1/1/2023 0:29,1,1,Visa,Non-suspicious,89,City-42,Groceries,high,34,31-40,Purchase at Merchant-2055,Low Risk
7780,1064,2057,641.56,1/1/2023 2:09,1,1,Discover,Non-suspicious,97,City-15,Online Shopping,high,20,0-20,Purchase at Merchant-2057,Low Risk
3874,1006,2022,639.68,1/1/2023 1:04,1,0,American Express,Non-suspicious,108,City-29,Groceries,Low,40,31-40,Purchase at Merchant-2022,Low Risk
388,1041,2034,639.47,1/1/2023 0:06,1,1,American Express,Non-suspicious,107,City-38,Groceries,high,33,31-40,Purchase at Merchant-2034,Low Risk
717,1037,2074,638.71,1/1/2023 0:11,1,1,American Express,Non-suspicious,103,City-39,Retail,high,35,31-40,Purchase at Merchant-2074,Low Risk
1310,1093,2080,637.36,1/1/2023 0:21,1,0,MasterCard,Non-suspicious,99,City-40,Retail,Low,61,50+,Purchase at Merchant-2080,Low Risk
2335,1040,2097,635.42,1/1/2023 0:38,1,0,Discover,Non-suspicious,92,City-9,Retail,Low,35,31-40,Purchase at Merchant-2097,Low Risk
5638,1066,2070,633.26,1/1/2023 1:33,1,1,MasterCard,Non-suspicious,84,City-4,Restaurant,high,44,40-50,Purchase at Merchant-2070,Low Risk
238,1026,2022,630.88,1/1/2023 0:03,1,1,Discover,Non-suspicious,92,City-18,Travel,high,26,21-30,Purchase at Merchant-2022,Low Risk
8311,1047,2024,630.48,1/1/2023 2:18,1,0,Discover,Non-suspicious,102,City-4,Travel,Low,53,50+,Purchase at Merchant-2024,Low Risk
9874,1044,2085,630.14,1/1/2023 2:44,1,0,Discover,Non-suspicious,94,City-42,Travel,Low,61,50+,Purchase at Merchant-2085,Low Risk
4800,1048,2072,628.83,1/1/2023 1:19,1,1,MasterCard,Non-suspicious,99,City-21,Travel,high,61,50+,Purchase at Merchant-2072,Low Risk
3372,1059,2002,626.53,1/1/2023 0:56,1,0,MasterCard,Non-suspicious,118,City-25,Groceries,Low,60,50+,Purchase at Merchant-2002,Low Risk
3892,1057,2043,626.5,1/1/2023 1:04,1,1,MasterCard,Non-suspicious,103,City-46,Online Shopping,high,33,31-40,Purchase at Merchant-2043,Low Risk
23,1078,2055,625.58,1/1/23 0:00,1,0,Visa,Non-suspicious,94,City-34,Online Shopping,Low,60,50+,Purchase at Merchant-2055,Low Risk
1611,1076,2082,623.43,1/1/2023 0:26,1,0,Visa,Non-suspicious,98,City-17,Retail,Low,55,50+,Purchase at Merchant-2082,Low Risk
5184,1063,2094,621.43,1/1/2023 1:26,1,0,American Express,Non-suspicious,111,City-30,Restaurant,Low,27,21-30,Purchase at Merchant-2094,Low Risk
7187,1096,2059,621.4,1/1/2023 1:59,1,0,American Express,Non-suspicious,98,City-18,Travel,Low,28,21-30,Purchase at Merchant-2059,Low Risk
7177,1068,2046,620.85,1/1/2023 1:59,1,0,Discover,Non-suspicious,96,City-42,Groceries,Low,62,50+,Purchase at Merchant-2046,Low Risk
2493,1039,2016,620.28,1/1/2023 0:41,1,0,Visa,Non-suspicious,115,City-37,Retail,Low,19,0-20,Purchase at Merchant-2016,Low Risk
7532,1088,2027,620.23,1/1/2023 2:05,1,1,American Express,Non-suspicious,112,City-33,Groceries,high,48,40-50,Purchase at Merchant-2027,Low Risk
6221,1024,2044,619.36,1/1/2023 1:43,1,0,Visa,Non-suspicious,89,City-29,Travel,Low,43,40-50,Purchase at Merchant-2044,Low Risk
6775,1004,2043,617.71,1/1/2023 1:52,1,1,Discover,Non-suspicious,87,City-15,Groceries,high,62,50+,Purchase at Merchant-2043,Low Risk
3193,1072,2076,617.42,1/1/2023 0:53,1,0,American Express,Non-suspicious,103,City-20,Restaurant,Low,20,0-20,Purchase at Merchant-2076,Low Risk
9005,1061,2092,617.02,1/1/2023 2:30,1,1,Visa,Non-suspicious,115,City-20,Groceries,high,38,31-40,Purchase at Merchant-2092,Low Risk
1942,1042,2025,616.51,1/1/2023 0:32,1,1,Discover,Non-suspicious,106,City-24,Gas Station,high,34,31-40,Purchase at Merchant-2025,Low Risk
9708,1022,2021,615.18,1/1/2023 2:41,1,0,Visa,Non-suspicious,93,City-49,Travel,Low,45,40-50,Purchase at Merchant-2021,Low Risk
176,1015,2004,615.02,1/1/2023 0:02,1,0,MasterCard,Non-suspicious,103,City-33,Restaurant,Low,64,50+,Purchase at Merchant-2004,Low Risk
4172,1055,2020,614.15,1/1/2023 1:09,1,0,MasterCard,Non-suspicious,90,City-37,Retail,Low,62,50+,Purchase at Merchant-2020,Low Risk
4596,1003,2080,613.84,1/1/2023 1:16,1,1,American Express,Non-suspicious,81,City-21,Travel,high,60,50+,Purchase at Merchant-2080,Low Risk
26,1026,2026,613.44,1/1/23 0:00,1,1,MasterCard,Non-suspicious,92,City-10,Travel,high,42,40-50,Purchase at Merchant-2026,Low Risk
6241,1077,2018,612.93,1/1/2023 1:44,1,0,Discover,Non-suspicious,100,City-14,Online Shopping,Low,47,40-50,Purchase at Merchant-2018,Low Risk
5003,1045,2022,611.38,1/1/2023 1:23,1,1,Visa,Non-suspicious,96,City-27,Travel,high,53,50+,Purchase at Merchant-2022,Low Risk
6866,1056,2019,610.29,1/1/2023 1:54,1,0,Visa,Non-suspicious,88,City-44,Groceries,Low,46,40-50,Purchase at Merchant-2019,Low Risk
6473,1052,2100,608.73,1/1/2023 1:47,1,1,MasterCard,Non-suspicious,92,City-48,Travel,high,69,50+,Purchase at Merchant-2100,Low Risk
1034,1074,2013,608.27,1/1/2023 0:17,1,0,Visa,Non-suspicious,126,City-26,Online Shopping,Low,29,21-30,Purchase at Merchant-2013,Low Risk
797,1059,2015,608.2,1/1/2023 0:13,1,0,American Express,Non-suspicious,118,City-20,Restaurant,Low,48,40-50,Purchase at Merchant-2015,Low Risk
5662,1089,2049,605.82,1/1/2023 1:34,1,0,American Express,Non-suspicious,115,City-27,Restaurant,Low,48,40-50,Purchase at Merchant-2049,Low Risk
1613,1003,2033,605.33,1/1/2023 0:26,1,1,American Express,Non-suspicious,81,City-46,Travel,high,18,0-20,Purchase at Merchant-2033,Low Risk
7385,1053,2092,604.4,1/1/2023 2:03,1,0,MasterCard,Non-suspicious,101,City-8,Groceries,Low,68,50+,Purchase at Merchant-2092,Low Risk
3169,1086,2071,603.39,1/1/2023 0:52,1,1,MasterCard,Non-suspicious,92,City-14,Online Shopping,high,65,50+,Purchase at Merchant-2071,Low Risk
7442,1019,2046,603.2,1/1/2023 2:04,1,1,American Express,Non-suspicious,97,City-44,Groceries,high,66,50+,Purchase at Merchant-2046,Low Risk
4498,1036,2082,601,1/1/2023 1:14,1,1,American Express,Non-suspicious,100,City-24,Retail,high,58,50+,Purchase at Merchant-2082,Low Risk
4094,1013,2052,599.43,1/1/2023 1:08,1,1,MasterCard,Non-suspicious,99,City-7,Travel,high,70,50+,Purchase at Merchant-2052,Low Risk
2840,1068,2085,599.26,1/1/2023 0:47,1,1,Visa,Non-suspicious,96,City-26,Gas Station,high,57,50+,Purchase at Merchant-2085,Low Risk
9785,1070,2080,598.72,1/1/2023 2:43,1,0,Visa,Non-suspicious,105,City-35,Gas Station,Low,67,50+,Purchase at Merchant-2080,Low Risk
8106,1087,2067,597.4,1/1/2023 2:15,1,0,MasterCard,Non-suspicious,111,City-2,Restaurant,Low,38,31-40,Purchase at Merchant-2067,Low Risk
6580,1098,2016,597.29,1/1/2023 1:49,1,1,MasterCard,Non-suspicious,104,City-19,Groceries,high,49,40-50,Purchase at Merchant-2016,Low Risk
9926,1052,2014,597.02,1/1/2023 2:45,0:00,0,Discover,Non-suspicious,92,City-27,Travel,Low,21,21-30,Purchase at Merchant-2014,Low Risk
1224,1002,2070,596.89,1/1/2023 0:20,1,1,American Express,Non-suspicious,90,City-6,Travel,high,69,50+,Purchase at Merchant-2070,Low Risk
3144,1099,2090,595.89,1/1/2023 0:52,1,0,Discover,Non-suspicious,116,City-8,Gas Station,Low,18,0-20,Purchase at Merchant-2090,Low Risk
6951,1049,2005,593.96,1/1/2023 1:55,1,1,MasterCard,Non-suspicious,111,City-17,Groceries,high,66,50+,Purchase at Merchant-2005,Low Risk
4073,1019,2067,593.52,1/1/2023 1:07,1,1,Visa,Non-suspicious,97,City-7,Groceries,high,44,40-50,Purchase at Merchant-2067,Low Risk
2371,1100,2044,591.24,1/1/2023 0:39,1,0,American Express,Non-suspicious,103,City-43,Gas Station,Low,20,0-20,Purchase at Merchant-2044,Low Risk
7265,1034,2045,587.15,1/1/2023 2:01,1,0,Visa,Non-suspicious,100,City-42,Gas Station,Low,30,21-30,Purchase at Merchant-2045,Low Risk
3241,1051,2087,585.23,1/1/2023 0:54,1,0,MasterCard,Non-suspicious,96,City-19,Travel,Low,58,50+,Purchase at Merchant-2087,Low Risk
8752,1052,2076,585.21,1/1/2023 2:25,1,0,American Express,Non-suspicious,92,City-4,Gas Station,Low,22,21-30,Purchase at Merchant-2076,Low Risk
7243,1039,2085,584.77,1/1/2023 2:00,1,1,American Express,Non-suspicious,115,City-45,Restaurant,high,33,31-40,Purchase at Merchant-2085,Low Risk
8971,1046,2044,584.32,1/1/2023 2:29,1,0,American Express,Non-suspicious,93,City-28,Online Shopping,Low,22,21-30,Purchase at Merchant-2044,Low Risk
4540,1041,2020,583.84,1/1/2023 1:15,1,1,Visa,Non-suspicious,107,City-5,Online Shopping,high,27,21-30,Purchase at Merchant-2020,Low Risk
7589,1017,2063,582.73,1/1/2023 2:06,1,1,Discover,Non-suspicious,100,City-40,Online Shopping,high,29,21-30,Purchase at Merchant-2063,Low Risk
1876,1015,2066,581.9,1/1/2023 0:31,1,1,American Express,Non-suspicious,103,City-50,Travel,high,47,40-50,Purchase at Merchant-2066,Low Risk
7298,1099,2063,581.49,1/1/2023 2:01,1,0,Discover,Non-suspicious,116,City-30,Retail,Low,66,50+,Purchase at Merchant-2063,Low Risk
4937,1088,2074,581.03,1/1/2023 1:22,1,0,Discover,Non-suspicious,112,City-40,Online Shopping,Low,52,50+,Purchase at Merchant-2074,Low Risk
1139,1012,2082,578.46,1/1/2023 0:18,1,0,American Express,Non-suspicious,114,City-13,Gas Station,Low,48,40-50,Purchase at Merchant-2082,Low Risk
8068,1069,2057,577.62,1/1/2023 2:14,1,1,MasterCard,Non-suspicious,109,City-19,Online Shopping,high,32,31-40,Purchase at Merchant-2057,Low Risk
3015,1057,2013,576.32,1/1/2023 0:50,1,0,MasterCard,Non-suspicious,103,City-43,Gas Station,Low,32,31-40,Purchase at Merchant-2013,Low Risk
8644,1092,2067,575.58,1/1/2023 2:24,1,1,Visa,Non-suspicious,84,City-35,Travel,high,63,50+,Purchase at Merchant-2067,Low Risk
9155,1087,2079,575.57,1/1/2023 2:32,1,0,MasterCard,Non-suspicious,111,City-25,Restaurant,Low,69,50+,Purchase at Merchant-2079,Low Risk
249,1032,2073,574.58,1/1/2023 0:04,1,1,Visa,Non-suspicious,98,City-43,Online Shopping,high,43,40-50,Purchase at Merchant-2073,Low Risk
7484,1069,2082,573.85,1/1/2023 2:04,1,1,Discover,Non-suspicious,109,City-5,Groceries,high,30,21-30,Purchase at Merchant-2082,Low Risk
7010,1089,2022,571.82,1/1/2023 1:56,1,0,Discover,Non-suspicious,115,City-46,Restaurant,Low,23,21-30,Purchase at Merchant-2022,Low Risk
6456,1002,2054,570.34,1/1/2023 1:47,1,1,American Express,Non-suspicious,90,City-7,Restaurant,high,63,50+,Purchase at Merchant-2054,Low Risk
4580,1073,2081,568.21,1/1/2023 1:16,1,0,American Express,Non-suspicious,99,City-9,Gas Station,Low,36,31-40,Purchase at Merchant-2081,Low Risk
9164,1025,2079,565.73,1/1/2023 2:32,1,1,MasterCard,Non-suspicious,91,City-32,Groceries,high,20,0-20,Purchase at Merchant-2079,Low Risk
4952,1025,2011,563.66,1/1/2023 1:22,1,0,Discover,Non-suspicious,91,City-46,Restaurant,Low,61,50+,Purchase at Merchant-2011,Low Risk
2150,1056,2051,563.32,1/1/2023 0:35,1,0,Discover,Non-suspicious,88,City-37,Travel,Low,48,40-50,Purchase at Merchant-2051,Low Risk
2336,1058,2032,560.96,1/1/2023 0:38,1,0,Visa,Non-suspicious,105,City-27,Travel,Low,42,40-50,Purchase at Merchant-2032,Low Risk
7077,1034,2088,558.64,1/1/2023 1:57,1,0,Discover,Non-suspicious,100,City-27,Restaurant,Low,20,0-20,Purchase at Merchant-2088,Low Risk
5987,1073,2060,556.84,1/1/2023 1:39,1,1,American Express,Non-suspicious,99,City-2,Restaurant,high,62,50+,Purchase at Merchant-2060,Low Risk
5208,1082,2036,555.53,1/1/2023 1:26,1,1,Visa,Non-suspicious,111,City-49,Travel,high,68,50+,Purchase at Merchant-2036,Low Risk
9677,1057,2025,554.54,1/1/2023 2:41,1,0,MasterCard,Non-suspicious,103,City-46,Restaurant,Low,19,0-20,Purchase at Merchant-2025,Low Risk
7984,1074,2075,552.49,1/1/2023 2:13,1,0,Discover,Non-suspicious,126,City-40,Groceries,Low,49,40-50,Purchase at Merchant-2075,Low Risk
2961,1021,2066,552.36,1/1/2023 0:49,1,1,American Express,Non-suspicious,96,City-41,Groceries,high,24,21-30,Purchase at Merchant-2066,Low Risk
8634,1014,2044,549.15,1/1/2023 2:23,1,1,Discover,Non-suspicious,107,City-25,Gas Station,high,26,21-30,Purchase at Merchant-2044,Low Risk
3198,1033,2090,548.29,1/1/2023 0:53,1,0,Visa,Non-suspicious,81,City-47,Online Shopping,Low,70,50+,Purchase at Merchant-2090,Low Risk
3116,1013,2046,547.62,1/1/2023 0:51,1,1,American Express,Non-suspicious,99,City-20,Retail,high,55,50+,Purchase at Merchant-2046,Low Risk
6780,1011,2068,547.28,1/1/2023 1:52,1,1,MasterCard,Non-suspicious,100,City-8,Gas Station,high,43,40-50,Purchase at Merchant-2068,Low Risk
6880,1031,2039,545.94,1/1/2023 1:54,1,1,Visa,Non-suspicious,100,City-41,Groceries,high,54,50+,Purchase at Merchant-2039,Low Risk
346,1063,2012,544.84,1/1/2023 0:05,1,0,American Express,Non-suspicious,111,City-13,Groceries,Low,70,50+,Purchase at Merchant-2012,Low Risk
3797,1024,2093,544.34,1/1/2023 1:03,1,1,Discover,Non-suspicious,89,City-8,Restaurant,high,27,21-30,Purchase at Merchant-2093,Low Risk
2197,1037,2005,543.47,1/1/2023 0:36,1,0,Discover,Non-suspicious,103,City-50,Gas Station,Low,27,21-30,Purchase at Merchant-2005,Low Risk
4032,1055,2018,543.41,1/1/2023 1:07,1,1,American Express,Non-suspicious,90,City-10,Retail,high,31,31-40,Purchase at Merchant-2018,Low Risk
2875,1095,2028,540.43,1/1/2023 0:47,1,0,Visa,Non-suspicious,103,City-35,Retail,Low,34,31-40,Purchase at Merchant-2028,Low Risk
4196,1083,2017,540.2,1/1/2023 1:09,1,0,MasterCard,Non-suspicious,111,City-7,Retail,Low,70,50+,Purchase at Merchant-2017,Low Risk
6950,1033,2035,538.19,1/1/2023 1:55,1,1,Discover,Non-suspicious,81,City-31,Online Shopping,high,41,40-50,Purchase at Merchant-2035,Low Risk
4061,1014,2071,537.88,1/1/2023 1:07,1,0,Discover,Non-suspicious,107,City-13,Retail,Low,62,50+,Purchase at Merchant-2071,Low Risk
9602,1096,2073,537.41,1/1/2023 2:40,1,1,Discover,Non-suspicious,98,City-15,Travel,high,21,21-30,Purchase at Merchant-2073,Low Risk
6078,1005,2006,536.06,1/1/2023 1:41,1,1,Discover,Non-suspicious,92,City-28,Online Shopping,high,69,50+,Purchase at Merchant-2006,Low Risk
4734,1044,2099,535.86,1/1/2023 1:18,1,1,American Express,Non-suspicious,94,City-29,Gas Station,high,37,31-40,Purchase at Merchant-2099,Low Risk
7654,1041,2086,535.63,1/1/2023 2:07,1,0,Discover,Non-suspicious,107,City-48,Online Shopping,Low,40,31-40,Purchase at Merchant-2086,Low Risk
